id,propertyId,fullAddress,roomNumber,occupancyType,bedrooms,listingSqft,unitSqft,availableDate,minimumStay,minimumPrice,maximumPrice
260,ENTUS-1112605,"1300 Fairmount Ave, 607-2, Philadelphia, PA, 19123 USA",607-2,SHARED,2,115.0,379.0,2024-04-22,3,111086,142560
311,ENTUS-1112605,"1300 Fairmount Ave, 648-3, Philadelphia, PA, 19123 USA",648-3,SHARED,3,237.0,612.0,2024-04-22,3,124286,159500
301,ENTUS-1112605,"1300 Fairmount Ave, 643-1, Philadelphia, PA, 19123 USA",643-1,SHARED,2,112.0,376.0,2024-04-22,3,111086,142560
241,ENTUS-1112605,"1300 Fairmount Ave, 553-2, Philadelphia, PA, 19123 USA",553-2,SHARED,3,111.0,564.0,2024-06-15,3,96943,124410
409,ENTUS-1112605,"1300 Fairmount Ave, 637-3, Philadelphia, PA, 19123 USA",637-3,SHARED,3,115.0,537.0,2024-04-22,3,100714,129250
469,ENTUS-1112605,"1300 Fairmount Ave, 639-2, Philadelphia, PA, 19123 USA",639-2,SHARED,2,,,2024-04-22,3,129600,142560
270,ENTUS-1112605,"1300 Fairmount Ave, 613-2, Philadelphia, PA, 19123 USA",613-2,SHARED,2,111.0,372.0,2024-04-22,3,107829,138380
248,ENTUS-1112605,"1300 Fairmount Ave, 558-1, Philadelphia, PA, 19123 USA",558-1,SHARED,3,179.0,555.0,2024-04-22,3,120257,154330
261,ENTUS-1112605,"1300 Fairmount Ave, 607-1, Philadelphia, PA, 19123 USA",607-1,SHARED,2,114.0,379.0,2024-04-22,3,111086,142560
408,ENTUS-1112605,"1300 Fairmount Ave, 637-2, Philadelphia, PA, 19123 USA",637-2,SHARED,3,115.0,537.0,2024-04-22,3,102429,131450
302,ENTUS-1112605,"1300 Fairmount Ave, 643-2, Philadelphia, PA, 19123 USA",643-2,SHARED,2,114.0,376.0,2024-04-22,3,111086,142560
287,ENTUS-1112605,"1300 Fairmount Ave, 628-2, Philadelphia, PA, 19123 USA",628-2,SHARED,2,122.0,380.0,2024-04-22,3,116571,149600
332,ENTUS-1112605,"1300 Fairmount Ave, 661-2, Philadelphia, PA, 19123 USA",661-2,SHARED,3,108.0,554.0,2024-04-22,3,98829,126830
468,ENTUS-1112605,"1300 Fairmount Ave, 639-1, Philadelphia, PA, 19123 USA",639-1,SHARED,2,,,2024-04-22,3,130600,143660
330,ENTUS-1112605,"1300 Fairmount Ave, 661-3, Philadelphia, PA, 19123 USA",661-3,SHARED,3,183.0,554.0,2024-05-07,3,120257,154330
265,ENTUS-1112605,"1300 Fairmount Ave, 611-1, Philadelphia, PA, 19123 USA",611-1,SHARED,2,112.0,376.0,2024-04-22,3,111086,142560
421,ENTUS-1112605,"1300 Fairmount Ave, 535-1, Philadelphia, PA, 19123 USA",535-1,SHARED,3,113.0,486.0,2024-04-22,3,98571,126500
214,ENTUS-1112605,"1300 Fairmount Ave, 527-3, Philadelphia, PA, 19123 USA",527-3,SHARED,3,203.0,571.0,2024-04-22,3,128571,165000
194,ENTUS-1112605,"1300 Fairmount Ave, 511-1, Philadelphia, PA, 19123 USA",511-1,SHARED,2,112.0,376.0,2024-04-22,3,111086,142560
234,ENTUS-1112605,"1300 Fairmount Ave, 546-1, Philadelphia, PA, 19123 USA",546-1,SHARED,2,114.0,379.0,2024-04-22,3,111943,143660
424,ENTUS-1112605,"1300 Fairmount Ave, 537-1, Philadelphia, PA, 19123 USA",537-1,SHARED,3,157.0,537.0,2024-06-07,3,109029,139920
331,ENTUS-1112605,"1300 Fairmount Ave, 661-1, Philadelphia, PA, 19123 USA",661-1,SHARED,3,113.0,554.0,2024-04-22,3,103114,132330
201,ENTUS-1112605,"1300 Fairmount Ave, 518-1, Philadelphia, PA, 19123 USA",518-1,SHARED,2,98.0,346.0,2024-04-22,3,106800,137060
197,ENTUS-1112605,"1300 Fairmount Ave, 513-2, Philadelphia, PA, 19123 USA",513-2,SHARED,2,111.0,372.0,2024-04-22,3,107829,138380
427,ENTUS-1112605,"1300 Fairmount Ave, 548-2, Philadelphia, PA, 19123 USA",548-2,SHARED,3,110.0,612.0,2024-04-22,3,102000,130900
267,ENTUS-1112605,"1300 Fairmount Ave, 612-2, Philadelphia, PA, 19123 USA",612-2,SHARED,2,97.0,344.0,2024-04-22,3,106800,137060
305,ENTUS-1112605,"1300 Fairmount Ave, 645-1, Philadelphia, PA, 19123 USA",645-1,SHARED,2,114.0,379.0,2024-04-22,3,111086,142560
255,ENTUS-1112605,"1300 Fairmount Ave, 561-3, Philadelphia, PA, 19123 USA",561-3,SHARED,3,183.0,554.0,2024-04-22,3,117257,150480
240,ENTUS-1112605,"1300 Fairmount Ave, 553-3, Philadelphia, PA, 19123 USA",553-3,SHARED,3,214.0,564.0,2024-04-22,3,128571,165000
226,ENTUS-1112605,"1300 Fairmount Ave, 542-2, Philadelphia, PA, 19123 USA",542-2,SHARED,2,114.0,376.0,2024-04-22,3,111943,143660
204,ENTUS-1112605,"1300 Fairmount Ave, 520-1, Philadelphia, PA, 19123 USA",520-1,SHARED,3,97.0,530.0,2024-05-09,3,100714,129250
230,ENTUS-1112605,"1300 Fairmount Ave, 544-1, Philadelphia, PA, 19123 USA",544-1,SHARED,2,114.0,379.0,2024-04-22,3,111086,142560
269,ENTUS-1112605,"1300 Fairmount Ave, 613-1, Philadelphia, PA, 19123 USA",613-1,SHARED,2,111.0,372.0,2024-04-22,3,119829,153780
423,ENTUS-1112605,"1300 Fairmount Ave, 537-3, Philadelphia, PA, 19123 USA",537-3,SHARED,3,115.0,537.0,2024-04-22,3,105343,135190
422,ENTUS-1112605,"1300 Fairmount Ave, 537-2, Philadelphia, PA, 19123 USA",537-2,SHARED,3,115.0,537.0,2024-04-22,3,106114,136180
203,ENTUS-1112605,"1300 Fairmount Ave, 520-2, Philadelphia, PA, 19123 USA",520-2,SHARED,3,104.0,530.0,2024-04-22,3,100200,128590
429,ENTUS-1112605,"1300 Fairmount Ave, 548-1, Philadelphia, PA, 19123 USA",548-1,SHARED,3,115.0,612.0,2024-04-22,3,102000,130900
297,ENTUS-1112605,"1300 Fairmount Ave, 641-1, Philadelphia, PA, 19123 USA",641-1,SHARED,2,112.0,376.0,2024-04-22,3,111086,142560
207,ENTUS-1112605,"1300 Fairmount Ave, 522-1, Philadelphia, PA, 19123 USA",522-1,SHARED,3,106.0,553.0,2024-04-22,3,102857,132000
410,ENTUS-1112605,"1300 Fairmount Ave, 637-1, Philadelphia, PA, 19123 USA",637-1,SHARED,3,157.0,537.0,2024-04-22,3,98229,126060
325,ENTUS-1112605,"1300 Fairmount Ave, 658-2, Philadelphia, PA, 19123 USA",658-2,SHARED,3,108.0,555.0,2024-04-22,3,128571,165000
300,ENTUS-1112605,"1300 Fairmount Ave, 642-1, Philadelphia, PA, 19123 USA",642-1,SHARED,2,112.0,376.0,2024-04-22,3,111086,142560
221,ENTUS-1112605,"1300 Fairmount Ave, 540-2, Philadelphia, PA, 19123 USA",540-2,SHARED,3,110.0,567.0,2024-04-22,3,99257,127380
222,ENTUS-1112605,"1300 Fairmount Ave, 540-1, Philadelphia, PA, 19123 USA",540-1,SHARED,3,107.0,567.0,2024-04-22,3,98571,126500
276,ENTUS-1112605,"1300 Fairmount Ave, 622-1, Philadelphia, PA, 19123 USA",622-1,SHARED,3,106.0,553.0,2024-04-22,3,98571,126500
252,ENTUS-1112605,"1300 Fairmount Ave, 559-1, Philadelphia, PA, 19123 USA",559-1,SHARED,3,115.0,583.0,2024-04-22,3,104314,133870
243,ENTUS-1112605,"1300 Fairmount Ave, 556-1, Philadelphia, PA, 19123 USA",556-1,SHARED,3,192.0,560.0,2024-04-22,3,128571,165000
250,ENTUS-1112605,"1300 Fairmount Ave, 559-2, Philadelphia, PA, 19123 USA",559-2,SHARED,3,113.0,583.0,2024-04-22,3,104314,133870
304,ENTUS-1112605,"1300 Fairmount Ave, 644-2, Philadelphia, PA, 19123 USA",644-2,SHARED,2,115.0,379.0,2024-06-20,3,111086,142560
299,ENTUS-1112605,"1300 Fairmount Ave, 642-2, Philadelphia, PA, 19123 USA",642-2,SHARED,2,114.0,376.0,2024-04-22,3,111086,142560
321,ENTUS-1112605,"1300 Fairmount Ave, 656-1, Philadelphia, PA, 19123 USA",656-1,SHARED,3,192.0,560.0,2024-04-22,3,128571,165000
467,ENTUS-1112605,"1300 Fairmount Ave, 526, Philadelphia, PA, 19123 USA",526,PRIVATE,0,244.0,244.0,2024-05-26,3,172300,189530
318,ENTUS-1112605,"1300 Fairmount Ave, 653-2, Philadelphia, PA, 19123 USA",653-2,SHARED,3,111.0,564.0,2024-04-22,3,96943,124410
232,ENTUS-1112605,"1300 Fairmount Ave, 545-1, Philadelphia, PA, 19123 USA",545-1,SHARED,2,114.0,379.0,2024-04-22,3,111086,142560
466,ENTUS-1112605,"1300 Fairmount Ave, 555-1, Philadelphia, PA, 19123 USA",555-1,SHARED,2,114.0,383.0,2024-04-22,3,106286,136400
277,ENTUS-1112605,"1300 Fairmount Ave, 622-2, Philadelphia, PA, 19123 USA",622-2,SHARED,3,107.0,553.0,2024-04-22,3,100971,129580
284,ENTUS-1112605,"1300 Fairmount Ave, 627-2, Philadelphia, PA, 19123 USA",627-2,SHARED,3,106.0,571.0,2024-04-22,3,96600,123970
237,ENTUS-1112605,"1300 Fairmount Ave, 551-2, Philadelphia, PA, 19123 USA",551-2,SHARED,2,115.0,379.0,2024-04-22,3,103200,132440
666,ENTUS-1112606,"965-977 Frankford Ave, 205, Philadelphia, PA, 19125 USA",205,PRIVATE,2,632.0,632.0,2024-06-07,6,201500,211325
670,ENTUS-1112606,"965-977 Frankford Ave, 407, Philadelphia, PA, 19125 USA",407,PRIVATE,0,353.0,353.0,2024-06-08,6,134500,140975
616,ENTUS-1112606,"965-977 Frankford Ave, 208-3, Philadelphia, PA, 19125 USA",208-3,SHARED,3,133.0,650.0,2024-06-02,6,106000,111050
644,ENTUS-1112606,"965-977 Frankford Ave, 506-3, Philadelphia, PA, 19125 USA",506-3,SHARED,3,125.0,569.0,2024-04-22,6,110300,115565
9920,ENTUS-1112606,"965-977 Frankford Ave, 308, Philadelphia, PA, 19125 USA",308,PRIVATE,3,0.0,,2024-04-22,6,278500,292175
647,ENTUS-1112606,"965-977 Frankford Ave, 504-2, Philadelphia, PA, 19125 USA",504-2,SHARED,3,104.0,552.0,2024-04-22,6,110600,115880
662,ENTUS-1112606,"965-977 Frankford Ave, 207, Philadelphia, PA, 19125 USA",207,PRIVATE,0,353.0,353.0,2024-04-22,6,159500,167225
624,ENTUS-1112606,"965-977 Frankford Ave, 206-3, Philadelphia, PA, 19125 USA",206-3,SHARED,3,143.0,523.0,2024-04-22,6,105900,110945
634,ENTUS-1112606,"965-977 Frankford Ave, 408-1, Philadelphia, PA, 19125 USA",408-1,SHARED,3,231.0,650.0,2024-04-22,6,112000,117350
648,ENTUS-1112606,"965-977 Frankford Ave, 504-3, Philadelphia, PA, 19125 USA",504-3,SHARED,3,103.0,552.0,2024-06-07,6,91800,96140
6285,ENTUS-1224748,"545 North Broad Street, 814, Philadelphia, PA, 19123 USA",814,PRIVATE,3,1118.0,1118.0,2024-04-22,9,283500,357210
6208,ENTUS-1224748,"545 North Broad Street, 313, Philadelphia, PA, 19123 USA",313,PRIVATE,2,842.0,842.0,2024-04-22,9,264900,278145
6209,ENTUS-1224748,"545 North Broad Street, 314, Philadelphia, PA, 19123 USA",314,PRIVATE,3,1118.0,1118.0,2024-07-07,9,240000,252000
6289,ENTUS-1224748,"545 North Broad Street, 903, Philadelphia, PA, 19123 USA",903,PRIVATE,2,831.0,831.0,2024-04-22,9,257167,324030
6288,ENTUS-1224748,"545 North Broad Street, 902, Philadelphia, PA, 19123 USA",902,PRIVATE,2,750.0,750.0,2024-04-22,9,234667,295680
6257,ENTUS-1224748,"545 North Broad Street, 701, Philadelphia, PA, 19123 USA",701,PRIVATE,2,881.0,881.0,2024-04-22,9,255167,321510
6262,ENTUS-1224748,"545 North Broad Street, 706, Philadelphia, PA, 19123 USA",706,PRIVATE,2,1060.0,1060.0,2024-04-22,9,247167,311430
6197,ENTUS-1224748,"545 North Broad Street, 302, Philadelphia, PA, 19123 USA",302,PRIVATE,2,750.0,750.0,2024-05-19,9,241600,253680
6271,ENTUS-1224748,"545 North Broad Street, 715, Philadelphia, PA, 19123 USA",715,PRIVATE,2,897.0,897.0,2024-04-22,9,248500,313110
6255,ENTUS-1224748,"545 North Broad Street, 614, Philadelphia, PA, 19123 USA",614,PRIVATE,3,1118.0,1118.0,2024-04-22,9,275167,346710
6273,ENTUS-1224748,"545 North Broad Street, 802, Philadelphia, PA, 19123 USA",802,PRIVATE,2,750.0,750.0,2024-04-22,9,234667,295680
2126,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1011, St. Petersburg, FL, 33705 USA",1011,PRIVATE,1,525.0,525.0,2024-05-03,3,175800,247900
2292,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 237, St. Petersburg, FL, 33705 USA",237,PRIVATE,0,400.0,400.0,2024-04-25,3,159400,216100
1941,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1126, St. Petersburg, FL, 33705 USA",1126,PRIVATE,0,450.0,450.0,2024-04-22,3,144900,207100
2133,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 503, St. Petersburg, FL, 33705 USA",503,PRIVATE,1,525.0,525.0,2024-04-22,3,170800,232000
2120,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 740, St. Petersburg, FL, 33705 USA",740,PRIVATE,0,400.0,400.0,2024-04-22,3,162400,220100
2148,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 417, St. Petersburg, FL, 33705 USA",417,PRIVATE,0,450.0,450.0,2024-04-22,3,159400,216100
1979,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 702, St. Petersburg, FL, 33705 USA",702,PRIVATE,2,700.0,700.0,2024-04-22,3,215200,423400
2190,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1413, St. Petersburg, FL, 33705 USA",1413,PRIVATE,0,450.0,450.0,2024-04-22,3,146000,205300
2344,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 513, St. Petersburg, FL, 33705 USA",513,PRIVATE,1,525.0,525.0,2024-05-17,3,178300,251300
2203,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 841, St. Petersburg, FL, 33705 USA",841,PRIVATE,0,400.0,400.0,2024-05-23,3,162400,228500
2286,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 713, St. Petersburg, FL, 33705 USA",713,PRIVATE,1,525.0,525.0,2024-05-12,3,181300,255400
2147,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1043, St. Petersburg, FL, 33705 USA",1043,PRIVATE,0,400.0,400.0,2024-06-23,3,164400,242000
2005,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 343, St. Petersburg, FL, 33705 USA",343,PRIVATE,0,400.0,400.0,2024-07-09,3,159400,249000
1977,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 710, St. Petersburg, FL, 33705 USA",710,PRIVATE,1,525.0,525.0,2024-04-22,3,181300,246000
2176,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1403, St. Petersburg, FL, 33705 USA",1403,PRIVATE,0,450.0,450.0,2024-05-07,3,166900,234700
2088,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 606, St. Petersburg, FL, 33705 USA",606,PRIVATE,1,525.0,525.0,2024-04-22,3,181300,246000
1892,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 920, St. Petersburg, FL, 33705 USA",920,PRIVATE,0,450.0,450.0,2024-04-22,3,146000,205300
2080,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1513, St. Petersburg, FL, 33705 USA",1513,PRIVATE,0,450.0,450.0,2024-04-27,3,166900,226200
2168,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 902, St. Petersburg, FL, 33705 USA",902,PRIVATE,1,525.0,525.0,2024-07-21,3,175800,275500
2074,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 338, St. Petersburg, FL, 33705 USA",338,PRIVATE,1,450.0,450.0,2024-04-22,3,155800,211900
2187,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1512, St. Petersburg, FL, 33705 USA",1512,PRIVATE,0,450.0,450.0,2024-04-22,3,157900,215100
1943,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1408, St. Petersburg, FL, 33705 USA",1408,PRIVATE,0,450.0,450.0,2024-04-22,3,148200,208300
1969,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 820, St. Petersburg, FL, 33705 USA",820,PRIVATE,0,450.0,450.0,2024-05-28,3,154900,218100
2228,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 635, St. Petersburg, FL, 33705 USA",635,PRIVATE,0,400.0,400.0,2024-04-22,3,162400,220100
2091,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 728, St. Petersburg, FL, 33705 USA",728,PRIVATE,0,450.0,450.0,2024-04-22,3,144300,207000
2158,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1304, St. Petersburg, FL, 33705 USA",1304,PRIVATE,0,450.0,450.0,2024-06-02,3,159400,234900
2104,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 824, St. Petersburg, FL, 33705 USA",824,PRIVATE,0,450.0,450.0,2024-05-10,3,154900,218100
2268,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 407, St. Petersburg, FL, 33705 USA",407,PRIVATE,1,525.0,525.0,2024-04-22,3,178300,242000
2108,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1124, St. Petersburg, FL, 33705 USA",1124,PRIVATE,0,450.0,450.0,2024-05-08,3,169400,238100
2183,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 821, St. Petersburg, FL, 33705 USA",821,PRIVATE,0,450.0,450.0,2024-05-01,3,162400,220100
1952,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 533, St. Petersburg, FL, 33705 USA",533,PRIVATE,1,450.0,450.0,2024-04-29,3,155800,211900
2310,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 205, St. Petersburg, FL, 33705 USA",205,PRIVATE,1,525.0,525.0,2024-05-10,3,178300,251300
2263,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 335, St. Petersburg, FL, 33705 USA",335,PRIVATE,0,400.0,400.0,2024-04-26,3,149400,202800
2046,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 519, St. Petersburg, FL, 33705 USA",519,PRIVATE,0,450.0,450.0,2024-06-12,3,149400,220500
2094,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 302, St. Petersburg, FL, 33705 USA",302,PRIVATE,2,700.0,700.0,2024-04-22,3,212500,418200
2241,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1125, St. Petersburg, FL, 33705 USA",1125,PRIVATE,0,450.0,450.0,2024-04-22,3,166900,226200
2061,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 743, St. Petersburg, FL, 33705 USA",743,PRIVATE,0,400.0,400.0,2024-04-22,3,142100,199800
2014,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 637, St. Petersburg, FL, 33705 USA",637,PRIVATE,0,400.0,400.0,2024-05-06,3,162400,228500
1904,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 735, St. Petersburg, FL, 33705 USA",735,PRIVATE,0,400.0,400.0,2024-05-14,3,162400,228500
2172,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 545, St. Petersburg, FL, 33705 USA",545,PRIVATE,1,450.0,450.0,2024-06-10,3,155800,231000
2099,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1109, St. Petersburg, FL, 33705 USA",1109,PRIVATE,1,525.0,525.0,2024-06-19,3,185800,274000
2243,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 603, St. Petersburg, FL, 33705 USA",603,PRIVATE,1,525.0,525.0,2024-07-10,3,181300,283800
2166,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 517, St. Petersburg, FL, 33705 USA",517,PRIVATE,0,450.0,450.0,2024-04-22,3,149400,202800
1927,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 208, St. Petersburg, FL, 33705 USA",208,PRIVATE,1,525.0,525.0,2024-04-22,3,178300,242000
1894,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1105, St. Petersburg, FL, 33705 USA",1105,PRIVATE,1,525.0,525.0,2024-07-22,3,185800,290500
2264,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 746, St. Petersburg, FL, 33705 USA",746,PRIVATE,0,400.0,400.0,2024-04-22,3,133400,187800
2169,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1020, St. Petersburg, FL, 33705 USA",1020,PRIVATE,0,450.0,450.0,2024-04-28,3,166900,226200
2217,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1511, St. Petersburg, FL, 33705 USA",1511,PRIVATE,0,450.0,450.0,2024-04-22,3,146000,205300
1881,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 401, St. Petersburg, FL, 33705 USA",401,PRIVATE,2,700.0,700.0,2024-04-22,3,212500,418200
2000,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 309, St. Petersburg, FL, 33705 USA",309,PRIVATE,1,525.0,525.0,2024-07-10,3,178300,279200
2207,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 633, St. Petersburg, FL, 33705 USA",633,PRIVATE,1,450.0,450.0,2024-05-27,3,158800,224400
2232,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1514, St. Petersburg, FL, 33705 USA",1514,PRIVATE,0,450.0,450.0,2024-06-24,3,169400,249200
1923,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 331, St. Petersburg, FL, 33705 USA",331,PRIVATE,1,450.0,450.0,2024-06-27,3,155800,231000
2037,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1005, St. Petersburg, FL, 33705 USA",1005,PRIVATE,1,525.0,525.0,2024-04-22,3,153800,216700
2290,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 645, St. Petersburg, FL, 33705 USA",645,PRIVATE,1,450.0,450.0,2024-05-26,3,146300,207200
1875,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1305, St. Petersburg, FL, 33705 USA",1305,PRIVATE,0,450.0,450.0,2024-04-22,3,151700,216800
2144,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 937, St. Petersburg, FL, 33705 USA",937,PRIVATE,0,400.0,400.0,2024-04-22,3,154400,209400
2304,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 523, St. Petersburg, FL, 33705 USA",523,PRIVATE,0,450.0,450.0,2024-04-22,3,130700,186000
2143,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1044, St. Petersburg, FL, 33705 USA",1044,PRIVATE,1,450.0,450.0,2024-04-24,3,160800,218600
2129,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1016, St. Petersburg, FL, 33705 USA",1016,PRIVATE,0,450.0,450.0,2024-05-10,3,156900,220900
2027,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 623, St. Petersburg, FL, 33705 USA",623,PRIVATE,0,450.0,450.0,2024-06-15,3,162400,239200
2236,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 946, St. Petersburg, FL, 33705 USA",946,PRIVATE,0,400.0,400.0,2024-05-24,3,164400,231200
2135,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 326, St. Petersburg, FL, 33705 USA",326,PRIVATE,0,450.0,450.0,2024-05-18,3,159400,224300
2221,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 644, St. Petersburg, FL, 33705 USA",644,PRIVATE,1,450.0,450.0,2024-04-22,3,146300,199200
1891,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 201, St. Petersburg, FL, 33705 USA",201,PRIVATE,2,700.0,700.0,2024-04-22,3,212500,418200
1899,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 726, St. Petersburg, FL, 33705 USA",726,PRIVATE,0,450.0,450.0,2024-06-11,3,164900,242800
2082,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 507, St. Petersburg, FL, 33705 USA",507,PRIVATE,1,525.0,525.0,2024-05-17,3,178300,251300
2259,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 521, St. Petersburg, FL, 33705 USA",521,PRIVATE,0,450.0,450.0,2024-05-10,3,149400,210500
1880,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 432, St. Petersburg, FL, 33705 USA",432,PRIVATE,1,450.0,450.0,2024-05-01,3,155800,211900
2127,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1101, St. Petersburg, FL, 33705 USA",1101,PRIVATE,1,525.0,525.0,2024-04-22,3,185800,252000
2274,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1207, St. Petersburg, FL, 33705 USA",1207,PRIVATE,0,450.0,450.0,2024-04-22,3,149000,207900
2267,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1203, St. Petersburg, FL, 33705 USA",1203,PRIVATE,0,450.0,450.0,2024-04-22,3,166900,226200
2177,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 919, St. Petersburg, FL, 33705 USA",919,PRIVATE,0,450.0,450.0,2024-07-10,3,164400,256500
2090,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 720, St. Petersburg, FL, 33705 USA",720,PRIVATE,0,450.0,450.0,2024-04-22,3,154900,210100
2337,ENTUS-1132285,"305 Dr Martin Luther King Jr St S, 1102, St. Petersburg, FL, 33705 USA",1102,PRIVATE,1,525.0,525.0,2024-05-26,3,185800,261600
2598,ENTUS-1127312,"2221 S Clark St, 611, Arlington, VA, 22202 USA",611,PRIVATE,0,320.0,320.0,2024-04-22,3,163400,212420
2592,ENTUS-1127312,"2221 S Clark St, 920, Arlington, VA, 22202 USA",920,PRIVATE,0,326.0,326.0,2024-06-20,3,156400,203320
2418,ENTUS-1127312,"2221 S Clark St, 523, Arlington, VA, 22202 USA",523,PRIVATE,0,334.0,334.0,2024-07-08,3,158900,206570
2495,ENTUS-1127312,"2221 S Clark St, 306-1, Arlington, VA, 22202 USA",306-1,PRIVATE,3,226.0,226.0,2024-04-22,3,125254,169910
2405,ENTUS-1127312,"2221 S Clark St, 819-4, Arlington, VA, 22202 USA",819-4,SHARED,4,77.0,453.0,2024-04-22,3,115958,157300
2385,ENTUS-1127312,"2221 S Clark St, 418-1, Arlington, VA, 22202 USA",418-1,SHARED,3,77.0,376.0,2024-04-22,3,122858,166660
2530,ENTUS-1127312,"2221 S Clark St, 903, Arlington, VA, 22202 USA",903,PRIVATE,0,333.0,333.0,2024-07-20,3,157400,204620
2620,ENTUS-1127312,"2221 S Clark St, 606-2, Arlington, VA, 22202 USA",606-2,SHARED,3,77.0,376.0,2024-04-22,3,128129,173810
2650,ENTUS-1127312,"2221 S Clark St, 206-2, Arlington, VA, 22202 USA",206-2,SHARED,3,77.0,376.0,2024-06-24,3,107046,145210
2463,ENTUS-1127312,"2221 S Clark St, 506-1, Arlington, VA, 22202 USA",506-1,SHARED,3,77.0,376.0,2024-06-08,3,128129,173810
2596,ENTUS-1127312,"2221 S Clark St, 404, Arlington, VA, 22202 USA",404,PRIVATE,0,338.0,338.0,2024-06-20,3,155900,202670
2448,ENTUS-1127312,"2221 S Clark St, 218-2, Arlington, VA, 22202 USA",218-2,SHARED,3,77.0,376.0,2024-04-22,3,122858,166660
2473,ENTUS-1127312,"2221 S Clark St, 806-1, Arlington, VA, 22202 USA",806-1,SHARED,3,77.0,376.0,2024-04-22,3,126692,171860
