id,name,months,amount,concessionsApplied
8496,15 Months,15,154500,[]
8496,14 Months,14,154500,[]
8496,13 Months,13,154500,[]
8496,12 Months,12,154500,[]
8496,11 Months,11,162225,[]
8496,10 Months,10,162225,[]
8496,9 Months,9,162225,[]
8496,8 Months,8,162225,[]
8496,7 Months,7,162225,[]
8496,6 Months,6,162225,[]
8496,5 Months,5,169950,[]
8496,4 Months,4,169950,[]
8496,3 Months,3,169950,[]
8725,18 Months,18,271000,[]
8725,17 Months,17,271000,[]
8725,16 Months,16,271000,[]
8725,15 Months,15,271000,[]
8725,14 Months,14,271000,[]
8725,13 Months,13,271000,[]
8725,12 Months,12,271000,[]
8725,11 Months,11,284550,[]
8725,10 Months,10,284550,[]
8725,9 Months,9,284550,[]
8725,8 Months,8,284550,[]
8725,7 Months,7,284550,[]
8725,6 Months,6,284550,[]
8725,5 Months,5,298100,[]
8725,4 Months,4,298100,[]
8725,3 Months,3,298100,[]
8774,18 Months,18,273500,[]
8774,17 Months,17,273500,[]
8774,16 Months,16,273500,[]
8774,15 Months,15,273500,[]
8774,14 Months,14,273500,[]
8774,13 Months,13,273500,[]
8774,12 Months,12,273500,[]
8774,11 Months,11,287175,[]
8774,10 Months,10,287175,[]
8774,9 Months,9,287175,[]
8774,8 Months,8,287175,[]
8774,7 Months,7,287175,[]
8774,6 Months,6,287175,[]
8774,5 Months,5,300850,[]
8774,4 Months,4,300850,[]
8774,3 Months,3,300850,[]
8489,18 Months,18,126900,[]
8489,17 Months,17,126900,[]
8489,16 Months,16,126900,[]
8489,15 Months,15,126900,[]
8489,14 Months,14,126900,[]
8489,13 Months,13,126900,[]
8489,12 Months,12,126900,[]
8489,11 Months,11,133245,[]
8489,10 Months,10,133245,[]
8489,9 Months,9,133245,[]
8489,8 Months,8,133245,[]
8489,7 Months,7,133245,[]
8489,6 Months,6,133245,[]
8489,5 Months,5,139590,[]
8489,4 Months,4,139590,[]
8489,3 Months,3,139590,[]
8631,18 Months,18,131300,[]
8631,17 Months,17,131300,[]
8631,16 Months,16,131300,[]
8631,15 Months,15,131300,[]
8631,14 Months,14,131300,[]
8631,13 Months,13,131300,[]
8631,12 Months,12,131300,[]
8631,11 Months,11,137865,[]
8631,10 Months,10,137865,[]
8631,9 Months,9,137865,[]
8631,8 Months,8,137865,[]
8631,7 Months,7,137865,[]
8631,6 Months,6,137865,[]
8631,5 Months,5,144430,[]
8631,4 Months,4,144430,[]
8631,3 Months,3,144430,[]
8749,18 Months,18,277000,[]
8749,17 Months,17,277000,[]
8749,16 Months,16,277000,[]
8749,15 Months,15,277000,[]
8749,14 Months,14,277000,[]
8749,13 Months,13,277000,[]
8749,12 Months,12,277000,[]
8749,11 Months,11,290850,[]
8749,10 Months,10,290850,[]
8749,9 Months,9,290850,[]
8749,8 Months,8,290850,[]
8749,7 Months,7,290850,[]
8749,6 Months,6,290850,[]
8749,5 Months,5,304700,[]
8749,4 Months,4,304700,[]
8749,3 Months,3,304700,[]
8768,18 Months,18,198500,[]
8768,17 Months,17,198500,[]
8768,16 Months,16,198500,[]
8768,15 Months,15,198500,[]
8768,14 Months,14,198500,[]
8768,13 Months,13,198500,[]
8768,12 Months,12,198500,[]
8768,11 Months,11,208425,[]
8768,10 Months,10,208425,[]
8768,9 Months,9,208425,[]
8768,8 Months,8,208425,[]
8768,7 Months,7,208425,[]
8768,6 Months,6,208425,[]
8768,5 Months,5,218350,[]
8768,4 Months,4,218350,[]
8768,3 Months,3,218350,[]
8708,18 Months,18,186500,[]
8708,17 Months,17,186500,[]
8708,16 Months,16,186500,[]
8708,15 Months,15,186500,[]
8708,14 Months,14,186500,[]
8708,13 Months,13,186500,[]
8708,12 Months,12,186500,[]
8708,11 Months,11,195825,[]
8708,10 Months,10,195825,[]
8708,9 Months,9,195825,[]
8708,8 Months,8,195825,[]
8708,7 Months,7,195825,[]
8708,6 Months,6,195825,[]
8708,5 Months,5,205150,[]
8708,4 Months,4,205150,[]
8708,3 Months,3,205150,[]
8524,18 Months,18,151000,[]
8524,17 Months,17,151000,[]
8524,16 Months,16,151000,[]
8524,15 Months,15,151000,[]
8524,14 Months,14,151000,[]
8524,13 Months,13,151000,[]
8524,12 Months,12,151000,[]
8524,11 Months,11,158550,[]
8524,10 Months,10,158550,[]
8524,9 Months,9,158550,[]
8524,8 Months,8,158550,[]
8524,7 Months,7,158550,[]
8524,6 Months,6,158550,[]
8524,5 Months,5,166100,[]
8524,4 Months,4,166100,[]
8524,3 Months,3,166100,[]
453,24 Months,24,131000,[]
453,15 Months,15,131000,[]
453,14 Months,14,112286,['2 Months off 14 Months']
453,13 Months,13,131000,[]
453,12 Months,12,131000,[]
453,11 Months,11,137550,[]
453,10 Months,10,137550,[]
453,9 Months,9,137550,[]
453,8 Months,8,137550,[]
453,7 Months,7,137550,[]
453,6 Months,6,137550,[]
453,5 Months,5,144100,[]
453,4 Months,4,144100,[]
453,3 Months,3,144100,[]
329,24 Months,24,148200,[]
329,15 Months,15,148200,[]
329,14 Months,14,127029,['2 Months off 14 Months']
329,13 Months,13,148200,[]
329,12 Months,12,148200,[]
329,11 Months,11,155610,[]
329,10 Months,10,155610,[]
329,9 Months,9,155610,[]
329,8 Months,8,155610,[]
329,7 Months,7,155610,[]
329,6 Months,6,155610,[]
329,5 Months,5,163020,[]
329,4 Months,4,163020,[]
329,3 Months,3,163020,[]
312,24 Months,24,129600,[]
312,15 Months,15,129600,[]
312,14 Months,14,111086,['2 Months off 14 Months']
312,13 Months,13,129600,[]
312,12 Months,12,129600,[]
312,11 Months,11,136080,[]
312,10 Months,10,136080,[]
312,9 Months,9,136080,[]
312,8 Months,8,136080,[]
312,7 Months,7,136080,[]
312,6 Months,6,136080,[]
312,5 Months,5,142560,[]
312,4 Months,4,142560,[]
312,3 Months,3,142560,[]
188,24 Months,24,116600,[]
188,15 Months,15,116600,[]
188,14 Months,14,99943,['2 Months off 14 Months']
188,13 Months,13,116600,[]
188,12 Months,12,116600,[]
188,11 Months,11,122430,[]
188,10 Months,10,122430,[]
188,9 Months,9,122430,[]
188,8 Months,8,122430,[]
188,7 Months,7,122430,[]
188,6 Months,6,122430,[]
188,5 Months,5,128260,[]
188,4 Months,4,128260,[]
188,3 Months,3,128260,[]
289,24 Months,24,120400,[]
289,15 Months,15,120400,[]
289,14 Months,14,103200,['2 Months off 14 Months']
289,13 Months,13,120400,[]
289,12 Months,12,120400,[]
289,11 Months,11,126420,[]
289,10 Months,10,126420,[]
289,9 Months,9,126420,[]
289,8 Months,8,126420,[]
289,7 Months,7,126420,[]
289,6 Months,6,126420,[]
289,5 Months,5,132440,[]
289,4 Months,4,132440,[]
289,3 Months,3,132440,[]
308,24 Months,24,129600,[]
308,15 Months,15,129600,[]
308,14 Months,14,111086,['2 Months off 14 Months']
308,13 Months,13,129600,[]
308,12 Months,12,129600,[]
308,11 Months,11,136080,[]
308,10 Months,10,136080,[]
308,9 Months,9,136080,[]
308,8 Months,8,136080,[]
308,7 Months,7,136080,[]
308,6 Months,6,136080,[]
308,5 Months,5,142560,[]
308,4 Months,4,142560,[]
308,3 Months,3,142560,[]
316,24 Months,24,114600,[]
316,15 Months,15,114600,[]
316,14 Months,14,98229,['2 Months off 14 Months']
316,13 Months,13,114600,[]
316,12 Months,12,114600,[]
316,11 Months,11,120330,[]
316,10 Months,10,120330,[]
316,9 Months,9,120330,[]
316,8 Months,8,120330,[]
316,7 Months,7,120330,[]
316,6 Months,6,120330,[]
316,5 Months,5,126060,[]
316,4 Months,4,126060,[]
316,3 Months,3,126060,[]
285,24 Months,24,112700,[]
285,15 Months,15,112700,[]
285,14 Months,14,96600,['2 Months off 14 Months']
285,13 Months,13,112700,[]
285,12 Months,12,112700,[]
285,11 Months,11,118335,[]
285,10 Months,10,118335,[]
285,9 Months,9,118335,[]
285,8 Months,8,118335,[]
285,7 Months,7,118335,[]
285,6 Months,6,118335,[]
285,5 Months,5,123970,[]
285,4 Months,4,123970,[]
285,3 Months,3,123970,[]
428,24 Months,24,145000,[]
428,15 Months,15,145000,[]
428,14 Months,14,124286,['2 Months off 14 Months']
428,13 Months,13,145000,[]
428,12 Months,12,145000,[]
428,11 Months,11,152250,[]
428,10 Months,10,152250,[]
428,9 Months,9,152250,[]
428,8 Months,8,152250,[]
428,7 Months,7,152250,[]
428,6 Months,6,152250,[]
428,5 Months,5,159500,[]
428,4 Months,4,159500,[]
428,3 Months,3,159500,[]
224,24 Months,24,116600,[]
224,15 Months,15,116600,[]
224,14 Months,14,99943,['2 Months off 14 Months']
224,13 Months,13,116600,[]
224,12 Months,12,116600,[]
224,11 Months,11,122430,[]
224,10 Months,10,122430,[]
224,9 Months,9,122430,[]
224,8 Months,8,122430,[]
224,7 Months,7,122430,[]
224,6 Months,6,122430,[]
224,5 Months,5,128260,[]
224,4 Months,4,128260,[]
224,3 Months,3,128260,[]
218,24 Months,24,114750,[]
218,15 Months,15,114750,[]
218,14 Months,14,98357,['2 Months off 14 Months']
218,13 Months,13,114750,[]
218,12 Months,12,114750,[]
218,11 Months,11,120488,[]
218,10 Months,10,120488,[]
218,9 Months,9,120488,[]
218,8 Months,8,120488,[]
218,7 Months,7,120488,[]
218,6 Months,6,120488,[]
218,5 Months,5,126225,[]
218,4 Months,4,126225,[]
218,3 Months,3,126225,[]
190,24 Months,24,115700,[]
190,15 Months,15,115700,[]
190,14 Months,14,99171,['2 Months off 14 Months']
190,13 Months,13,115700,[]
190,12 Months,12,115700,[]
190,11 Months,11,121485,[]
190,10 Months,10,121485,[]
190,9 Months,9,121485,[]
190,8 Months,8,121485,[]
190,7 Months,7,121485,[]
190,6 Months,6,121485,[]
190,5 Months,5,127270,[]
190,4 Months,4,127270,[]
190,3 Months,3,127270,[]
257,24 Months,24,115000,[]
257,15 Months,15,115000,[]
257,14 Months,14,98571,['2 Months off 14 Months']
257,13 Months,13,115000,[]
257,12 Months,12,115000,[]
257,11 Months,11,120750,[]
257,10 Months,10,120750,[]
257,9 Months,9,120750,[]
257,8 Months,8,120750,[]
257,7 Months,7,120750,[]
257,6 Months,6,120750,[]
257,5 Months,5,126500,[]
257,4 Months,4,126500,[]
257,3 Months,3,126500,[]
288,24 Months,24,131000,[]
288,15 Months,15,131000,[]
288,14 Months,14,112286,['2 Months off 14 Months']
288,13 Months,13,131000,[]
288,12 Months,12,131000,[]
288,11 Months,11,137550,[]
288,10 Months,10,137550,[]
288,9 Months,9,137550,[]
288,8 Months,8,137550,[]
288,7 Months,7,137550,[]
288,6 Months,6,137550,[]
288,5 Months,5,144100,[]
288,4 Months,4,144100,[]
288,3 Months,3,144100,[]
260,24 Months,24,129600,[]
260,15 Months,15,129600,[]
260,14 Months,14,111086,['2 Months off 14 Months']
260,13 Months,13,129600,[]
260,12 Months,12,129600,[]
260,11 Months,11,136080,[]
260,10 Months,10,136080,[]
260,9 Months,9,136080,[]
260,8 Months,8,136080,[]
260,7 Months,7,136080,[]
260,6 Months,6,136080,[]
260,5 Months,5,142560,[]
260,4 Months,4,142560,[]
260,3 Months,3,142560,[]
311,24 Months,24,145000,[]
311,15 Months,15,145000,[]
311,14 Months,14,124286,['2 Months off 14 Months']
311,13 Months,13,145000,[]
311,12 Months,12,145000,[]
311,11 Months,11,152250,[]
311,10 Months,10,152250,[]
311,9 Months,9,152250,[]
311,8 Months,8,152250,[]
311,7 Months,7,152250,[]
311,6 Months,6,152250,[]
311,5 Months,5,159500,[]
311,4 Months,4,159500,[]
311,3 Months,3,159500,[]
301,24 Months,24,129600,[]
301,15 Months,15,129600,[]
301,14 Months,14,111086,['2 Months off 14 Months']
301,13 Months,13,129600,[]
301,12 Months,12,129600,[]
301,11 Months,11,136080,[]
301,10 Months,10,136080,[]
301,9 Months,9,136080,[]
301,8 Months,8,136080,[]
301,7 Months,7,136080,[]
301,6 Months,6,136080,[]
301,5 Months,5,142560,[]
301,4 Months,4,142560,[]
301,3 Months,3,142560,[]
241,24 Months,24,113100,[]
241,15 Months,15,113100,[]
241,14 Months,14,96943,['2 Months off 14 Months']
241,13 Months,13,113100,[]
241,12 Months,12,113100,[]
241,11 Months,11,118755,[]
241,10 Months,10,118755,[]
241,9 Months,9,118755,[]
241,8 Months,8,118755,[]
241,7 Months,7,118755,[]
241,6 Months,6,118755,[]
241,5 Months,5,124410,[]
241,4 Months,4,124410,[]
241,3 Months,3,124410,[]
409,24 Months,24,117500,[]
409,15 Months,15,117500,[]
409,14 Months,14,100714,['2 Months off 14 Months']
409,13 Months,13,117500,[]
409,12 Months,12,117500,[]
409,11 Months,11,123375,[]
409,10 Months,10,123375,[]
409,9 Months,9,123375,[]
409,8 Months,8,123375,[]
409,7 Months,7,123375,[]
409,6 Months,6,123375,[]
409,5 Months,5,129250,[]
409,4 Months,4,129250,[]
409,3 Months,3,129250,[]
469,24 Months,24,129600,[]
469,15 Months,15,129600,[]
469,14 Months,14,129600,[]
469,13 Months,13,129600,[]
469,12 Months,12,129600,[]
469,11 Months,11,136080,[]
469,10 Months,10,136080,[]
469,9 Months,9,136080,[]
469,8 Months,8,136080,[]
469,7 Months,7,136080,[]
469,6 Months,6,136080,[]
469,5 Months,5,142560,[]
469,4 Months,4,142560,[]
469,3 Months,3,142560,[]
270,24 Months,24,125800,[]
270,15 Months,15,125800,[]
270,14 Months,14,107829,['2 Months off 14 Months']
270,13 Months,13,125800,[]
270,12 Months,12,125800,[]
270,11 Months,11,132090,[]
270,10 Months,10,132090,[]
270,9 Months,9,132090,[]
270,8 Months,8,132090,[]
270,7 Months,7,132090,[]
270,6 Months,6,132090,[]
270,5 Months,5,138380,[]
270,4 Months,4,138380,[]
270,3 Months,3,138380,[]
248,24 Months,24,140300,[]
248,15 Months,15,140300,[]
248,14 Months,14,120257,['2 Months off 14 Months']
248,13 Months,13,140300,[]
248,12 Months,12,140300,[]
248,11 Months,11,147315,[]
248,10 Months,10,147315,[]
248,9 Months,9,147315,[]
248,8 Months,8,147315,[]
248,7 Months,7,147315,[]
248,6 Months,6,147315,[]
248,5 Months,5,154330,[]
248,4 Months,4,154330,[]
248,3 Months,3,154330,[]
261,24 Months,24,129600,[]
261,15 Months,15,129600,[]
261,14 Months,14,111086,['2 Months off 14 Months']
261,13 Months,13,129600,[]
261,12 Months,12,129600,[]
261,11 Months,11,136080,[]
261,10 Months,10,136080,[]
261,9 Months,9,136080,[]
261,8 Months,8,136080,[]
261,7 Months,7,136080,[]
261,6 Months,6,136080,[]
261,5 Months,5,142560,[]
261,4 Months,4,142560,[]
261,3 Months,3,142560,[]
408,24 Months,24,119500,[]
408,15 Months,15,119500,[]
408,14 Months,14,102429,['2 Months off 14 Months']
408,13 Months,13,119500,[]
408,12 Months,12,119500,[]
408,11 Months,11,125475,[]
408,10 Months,10,125475,[]
408,9 Months,9,125475,[]
408,8 Months,8,125475,[]
408,7 Months,7,125475,[]
408,6 Months,6,125475,[]
408,5 Months,5,131450,[]
408,4 Months,4,131450,[]
408,3 Months,3,131450,[]
302,24 Months,24,129600,[]
302,15 Months,15,129600,[]
302,14 Months,14,111086,['2 Months off 14 Months']
302,13 Months,13,129600,[]
302,12 Months,12,129600,[]
302,11 Months,11,136080,[]
302,10 Months,10,136080,[]
302,9 Months,9,136080,[]
302,8 Months,8,136080,[]
302,7 Months,7,136080,[]
302,6 Months,6,136080,[]
302,5 Months,5,142560,[]
302,4 Months,4,142560,[]
302,3 Months,3,142560,[]
287,24 Months,24,136000,[]
287,15 Months,15,136000,[]
287,14 Months,14,116571,['2 Months off 14 Months']
287,13 Months,13,136000,[]
287,12 Months,12,136000,[]
287,11 Months,11,142800,[]
287,10 Months,10,142800,[]
287,9 Months,9,142800,[]
287,8 Months,8,142800,[]
287,7 Months,7,142800,[]
287,6 Months,6,142800,[]
287,5 Months,5,149600,[]
287,4 Months,4,149600,[]
287,3 Months,3,149600,[]
332,24 Months,24,115300,[]
332,15 Months,15,115300,[]
332,14 Months,14,98829,['2 Months off 14 Months']
332,13 Months,13,115300,[]
332,12 Months,12,115300,[]
332,11 Months,11,121065,[]
332,10 Months,10,121065,[]
332,9 Months,9,121065,[]
332,8 Months,8,121065,[]
332,7 Months,7,121065,[]
332,6 Months,6,121065,[]
332,5 Months,5,126830,[]
332,4 Months,4,126830,[]
332,3 Months,3,126830,[]
468,24 Months,24,130600,[]
468,15 Months,15,130600,[]
468,14 Months,14,130600,[]
468,13 Months,13,130600,[]
468,12 Months,12,130600,[]
468,11 Months,11,137130,[]
468,10 Months,10,137130,[]
468,9 Months,9,137130,[]
468,8 Months,8,137130,[]
468,7 Months,7,137130,[]
468,6 Months,6,137130,[]
468,5 Months,5,143660,[]
468,4 Months,4,143660,[]
468,3 Months,3,143660,[]
330,24 Months,24,140300,[]
330,15 Months,15,140300,[]
330,14 Months,14,120257,['2 Months off 14 Months']
330,13 Months,13,140300,[]
330,12 Months,12,140300,[]
330,11 Months,11,147315,[]
330,10 Months,10,147315,[]
330,9 Months,9,147315,[]
330,8 Months,8,147315,[]
330,7 Months,7,147315,[]
330,6 Months,6,147315,[]
330,5 Months,5,154330,[]
330,4 Months,4,154330,[]
330,3 Months,3,154330,[]
265,24 Months,24,129600,[]
265,15 Months,15,129600,[]
265,14 Months,14,111086,['2 Months off 14 Months']
265,13 Months,13,129600,[]
265,12 Months,12,129600,[]
265,11 Months,11,136080,[]
265,10 Months,10,136080,[]
265,9 Months,9,136080,[]
265,8 Months,8,136080,[]
265,7 Months,7,136080,[]
265,6 Months,6,136080,[]
265,5 Months,5,142560,[]
265,4 Months,4,142560,[]
265,3 Months,3,142560,[]
421,24 Months,24,115000,[]
421,15 Months,15,115000,[]
421,14 Months,14,98571,['2 Months off 14 Months']
421,13 Months,13,115000,[]
421,12 Months,12,115000,[]
421,11 Months,11,120750,[]
421,10 Months,10,120750,[]
421,9 Months,9,120750,[]
421,8 Months,8,120750,[]
421,7 Months,7,120750,[]
421,6 Months,6,120750,[]
421,5 Months,5,126500,[]
421,4 Months,4,126500,[]
421,3 Months,3,126500,[]
214,24 Months,24,150000,[]
214,15 Months,15,150000,[]
214,14 Months,14,128571,['2 Months off 14 Months']
214,13 Months,13,150000,[]
214,12 Months,12,150000,[]
214,11 Months,11,157500,[]
214,10 Months,10,157500,[]
214,9 Months,9,157500,[]
214,8 Months,8,157500,[]
214,7 Months,7,157500,[]
214,6 Months,6,157500,[]
214,5 Months,5,165000,[]
214,4 Months,4,165000,[]
214,3 Months,3,165000,[]
194,24 Months,24,129600,[]
194,15 Months,15,129600,[]
194,14 Months,14,111086,['2 Months off 14 Months']
194,13 Months,13,129600,[]
194,12 Months,12,129600,[]
194,11 Months,11,136080,[]
194,10 Months,10,136080,[]
194,9 Months,9,136080,[]
194,8 Months,8,136080,[]
194,7 Months,7,136080,[]
194,6 Months,6,136080,[]
194,5 Months,5,142560,[]
194,4 Months,4,142560,[]
194,3 Months,3,142560,[]
234,24 Months,24,130600,[]
234,15 Months,15,130600,[]
234,14 Months,14,111943,['2 Months off 14 Months']
234,13 Months,13,130600,[]
234,12 Months,12,130600,[]
234,11 Months,11,137130,[]
234,10 Months,10,137130,[]
234,9 Months,9,137130,[]
234,8 Months,8,137130,[]
234,7 Months,7,137130,[]
234,6 Months,6,137130,[]
234,5 Months,5,143660,[]
234,4 Months,4,143660,[]
234,3 Months,3,143660,[]
424,24 Months,24,127200,[]
424,15 Months,15,127200,[]
424,14 Months,14,109029,['2 Months off 14 Months']
424,13 Months,13,127200,[]
424,12 Months,12,127200,[]
424,11 Months,11,133560,[]
424,10 Months,10,133560,[]
424,9 Months,9,133560,[]
424,8 Months,8,133560,[]
424,7 Months,7,133560,[]
424,6 Months,6,133560,[]
424,5 Months,5,139920,[]
424,4 Months,4,139920,[]
424,3 Months,3,139920,[]
331,24 Months,24,120300,[]
331,15 Months,15,120300,[]
331,14 Months,14,103114,['2 Months off 14 Months']
331,13 Months,13,120300,[]
331,12 Months,12,120300,[]
331,11 Months,11,126315,[]
331,10 Months,10,126315,[]
331,9 Months,9,126315,[]
331,8 Months,8,126315,[]
331,7 Months,7,126315,[]
331,6 Months,6,126315,[]
331,5 Months,5,132330,[]
331,4 Months,4,132330,[]
331,3 Months,3,132330,[]
201,24 Months,24,124600,[]
201,15 Months,15,124600,[]
201,14 Months,14,106800,['2 Months off 14 Months']
201,13 Months,13,124600,[]
201,12 Months,12,124600,[]
201,11 Months,11,130830,[]
201,10 Months,10,130830,[]
201,9 Months,9,130830,[]
201,8 Months,8,130830,[]
201,7 Months,7,130830,[]
201,6 Months,6,130830,[]
201,5 Months,5,137060,[]
201,4 Months,4,137060,[]
201,3 Months,3,137060,[]
197,24 Months,24,125800,[]
197,15 Months,15,125800,[]
197,14 Months,14,107829,['2 Months off 14 Months']
197,13 Months,13,125800,[]
197,12 Months,12,125800,[]
197,11 Months,11,132090,[]
197,10 Months,10,132090,[]
197,9 Months,9,132090,[]
197,8 Months,8,132090,[]
197,7 Months,7,132090,[]
197,6 Months,6,132090,[]
197,5 Months,5,138380,[]
197,4 Months,4,138380,[]
197,3 Months,3,138380,[]
427,24 Months,24,119000,[]
427,15 Months,15,119000,[]
427,14 Months,14,102000,['2 Months off 14 Months']
427,13 Months,13,119000,[]
427,12 Months,12,119000,[]
427,11 Months,11,124950,[]
427,10 Months,10,124950,[]
427,9 Months,9,124950,[]
427,8 Months,8,124950,[]
427,7 Months,7,124950,[]
427,6 Months,6,124950,[]
427,5 Months,5,130900,[]
427,4 Months,4,130900,[]
427,3 Months,3,130900,[]
267,24 Months,24,124600,[]
267,15 Months,15,124600,[]
267,14 Months,14,106800,['2 Months off 14 Months']
267,13 Months,13,124600,[]
267,12 Months,12,124600,[]
267,11 Months,11,130830,[]
267,10 Months,10,130830,[]
267,9 Months,9,130830,[]
267,8 Months,8,130830,[]
267,7 Months,7,130830,[]
267,6 Months,6,130830,[]
267,5 Months,5,137060,[]
267,4 Months,4,137060,[]
267,3 Months,3,137060,[]
305,24 Months,24,129600,[]
305,15 Months,15,129600,[]
305,14 Months,14,111086,['2 Months off 14 Months']
305,13 Months,13,129600,[]
305,12 Months,12,129600,[]
305,11 Months,11,136080,[]
305,10 Months,10,136080,[]
305,9 Months,9,136080,[]
305,8 Months,8,136080,[]
305,7 Months,7,136080,[]
305,6 Months,6,136080,[]
305,5 Months,5,142560,[]
305,4 Months,4,142560,[]
305,3 Months,3,142560,[]
255,24 Months,24,136800,[]
255,15 Months,15,136800,[]
255,14 Months,14,117257,['2 Months off 14 Months']
255,13 Months,13,136800,[]
255,12 Months,12,136800,[]
255,11 Months,11,143640,[]
255,10 Months,10,143640,[]
255,9 Months,9,143640,[]
255,8 Months,8,143640,[]
255,7 Months,7,143640,[]
255,6 Months,6,143640,[]
255,5 Months,5,150480,[]
255,4 Months,4,150480,[]
255,3 Months,3,150480,[]
240,24 Months,24,150000,[]
240,15 Months,15,150000,[]
240,14 Months,14,128571,['2 Months off 14 Months']
240,13 Months,13,150000,[]
240,12 Months,12,150000,[]
240,11 Months,11,157500,[]
240,10 Months,10,157500,[]
240,9 Months,9,157500,[]
240,8 Months,8,157500,[]
240,7 Months,7,157500,[]
240,6 Months,6,157500,[]
240,5 Months,5,165000,[]
240,4 Months,4,165000,[]
240,3 Months,3,165000,[]
226,24 Months,24,130600,[]
226,15 Months,15,130600,[]
226,14 Months,14,111943,['2 Months off 14 Months']
226,13 Months,13,130600,[]
226,12 Months,12,130600,[]
226,11 Months,11,137130,[]
226,10 Months,10,137130,[]
226,9 Months,9,137130,[]
226,8 Months,8,137130,[]
226,7 Months,7,137130,[]
226,6 Months,6,137130,[]
226,5 Months,5,143660,[]
226,4 Months,4,143660,[]
226,3 Months,3,143660,[]
204,24 Months,24,117500,[]
204,15 Months,15,117500,[]
204,14 Months,14,100714,['2 Months off 14 Months']
204,13 Months,13,117500,[]
204,12 Months,12,117500,[]
204,11 Months,11,123375,[]
204,10 Months,10,123375,[]
204,9 Months,9,123375,[]
204,8 Months,8,123375,[]
204,7 Months,7,123375,[]
204,6 Months,6,123375,[]
204,5 Months,5,129250,[]
204,4 Months,4,129250,[]
204,3 Months,3,129250,[]
230,24 Months,24,129600,[]
230,15 Months,15,129600,[]
230,14 Months,14,111086,['2 Months off 14 Months']
230,13 Months,13,129600,[]
230,12 Months,12,129600,[]
230,11 Months,11,136080,[]
230,10 Months,10,136080,[]
230,9 Months,9,136080,[]
230,8 Months,8,136080,[]
230,7 Months,7,136080,[]
230,6 Months,6,136080,[]
230,5 Months,5,142560,[]
230,4 Months,4,142560,[]
230,3 Months,3,142560,[]
269,24 Months,24,139800,[]
269,15 Months,15,139800,[]
269,14 Months,14,119829,['2 Months off 14 Months']
269,13 Months,13,139800,[]
269,12 Months,12,139800,[]
269,11 Months,11,146790,[]
269,10 Months,10,146790,[]
269,9 Months,9,146790,[]
269,8 Months,8,146790,[]
269,7 Months,7,146790,[]
269,6 Months,6,146790,[]
269,5 Months,5,153780,[]
269,4 Months,4,153780,[]
269,3 Months,3,153780,[]
423,24 Months,24,122900,[]
423,15 Months,15,122900,[]
423,14 Months,14,105343,['2 Months off 14 Months']
423,13 Months,13,122900,[]
423,12 Months,12,122900,[]
423,11 Months,11,129045,[]
423,10 Months,10,129045,[]
423,9 Months,9,129045,[]
423,8 Months,8,129045,[]
423,7 Months,7,129045,[]
423,6 Months,6,129045,[]
423,5 Months,5,135190,[]
423,4 Months,4,135190,[]
423,3 Months,3,135190,[]
422,24 Months,24,123800,[]
422,15 Months,15,123800,[]
422,14 Months,14,106114,['2 Months off 14 Months']
422,13 Months,13,123800,[]
422,12 Months,12,123800,[]
422,11 Months,11,129990,[]
422,10 Months,10,129990,[]
422,9 Months,9,129990,[]
422,8 Months,8,129990,[]
422,7 Months,7,129990,[]
422,6 Months,6,129990,[]
422,5 Months,5,136180,[]
422,4 Months,4,136180,[]
422,3 Months,3,136180,[]
203,24 Months,24,116900,[]
203,15 Months,15,116900,[]
203,14 Months,14,100200,['2 Months off 14 Months']
203,13 Months,13,116900,[]
203,12 Months,12,116900,[]
203,11 Months,11,122745,[]
203,10 Months,10,122745,[]
203,9 Months,9,122745,[]
203,8 Months,8,122745,[]
203,7 Months,7,122745,[]
203,6 Months,6,122745,[]
203,5 Months,5,128590,[]
203,4 Months,4,128590,[]
203,3 Months,3,128590,[]
429,24 Months,24,119000,[]
429,15 Months,15,119000,[]
429,14 Months,14,102000,['2 Months off 14 Months']
429,13 Months,13,119000,[]
429,12 Months,12,119000,[]
429,11 Months,11,124950,[]
429,10 Months,10,124950,[]
429,9 Months,9,124950,[]
429,8 Months,8,124950,[]
429,7 Months,7,124950,[]
429,6 Months,6,124950,[]
429,5 Months,5,130900,[]
429,4 Months,4,130900,[]
429,3 Months,3,130900,[]
297,24 Months,24,129600,[]
297,15 Months,15,129600,[]
297,14 Months,14,111086,['2 Months off 14 Months']
297,13 Months,13,129600,[]
297,12 Months,12,129600,[]
297,11 Months,11,136080,[]
297,10 Months,10,136080,[]
297,9 Months,9,136080,[]
297,8 Months,8,136080,[]
297,7 Months,7,136080,[]
297,6 Months,6,136080,[]
297,5 Months,5,142560,[]
297,4 Months,4,142560,[]
297,3 Months,3,142560,[]
207,24 Months,24,120000,[]
207,15 Months,15,120000,[]
207,14 Months,14,102857,['2 Months off 14 Months']
207,13 Months,13,120000,[]
207,12 Months,12,120000,[]
207,11 Months,11,126000,[]
207,10 Months,10,126000,[]
207,9 Months,9,126000,[]
207,8 Months,8,126000,[]
207,7 Months,7,126000,[]
207,6 Months,6,126000,[]
207,5 Months,5,132000,[]
207,4 Months,4,132000,[]
207,3 Months,3,132000,[]
410,24 Months,24,114600,[]
410,15 Months,15,114600,[]
410,14 Months,14,98229,['2 Months off 14 Months']
410,13 Months,13,114600,[]
410,12 Months,12,114600,[]
